DR Number,Date Reported,Date Occurred,Time Occurred,Reporting District,Address,Cross Street,Location,MO Codes
161514711,7/13/2016,7/13/2016,1105,1565,VINELAND AV,HOLLYWOOD FY,"(34.1468, -118.3703)",3004 3036 3026 3101 3401 3701 4026
171522786,11/28/2017,11/28/2017,1110,1524,BELLINGHAM AV,VICTORY BL,"(34.1867, -118.3987)",3003 3025 3036 3101 3401 3701 4026
161509299,4/7/2016,4/7/2016,1130,1555,MAGNOLIA BL,KLUMP AV,"(34.1649, -118.3757)",3004 3037 3029 3026 3101 3401 3701 4026
181506868,2/25/2018,2/25/2018,1135,1532,OXNARD ST,LAUREL CANYON BL,"(34.1794, -118.3965)",3004 3036 3026 3101 3401 3701 4026
161523669,12/25/2016,12/24/2016,1200,1538,COLLINS ST,BAKMAN AV,"(34.174, -118.3778)",3006 3028 3030 3037 3101 3401 3701 4026
181520481,10/31/2018,10/31/2018,1200,1529,CLEON,OXNARD,"(34.1794, -118.3681)",3006 3030 3028 3037 3101 3401 3701 4026
151523618,12/17/2015,12/17/2015,1200,1523,WHITSETT AV,OXNARD ST,"(34.1794, -118.4052)",3030 3028 3101 3701 4015 3006 3037
191512333,6/11/2019,6/10/2019,1210,1527,VICTORY BL,VINELAND AV,"(34.1867, -118.3703)",3036 3004 3030 3028 3101 3401 3701 4015
191505772,2/4/2019,2/2/2019,1215,1519,VICTORY BL,CLEON AV,"(34.1867, -118.3681)",3037 3006 3028 3032 3030 3101 3401 3701 4015
151515338,7/23/2015,7/23/2015,1220,1551,LAUREL CANYON BL,RIVERSIDE DR,"(34.1576, -118.3965)",3008 3037 3025 3101 3401 3701 4026
191508228,3/23/2019,3/23/2019,1220,1528,LANKERSHIM BL,CHANDLER BL,"(34.1681, -118.3765)",3006 3037 3034 3028 3102 3401 3701 4026
151522447,11/27/2015,11/27/2015,1255,1557,CAHUENGA BL,CAMARILLO ST,"(34.1577, -118.3615)",3004 3036 3025 3101 3401 3701 4015
191519579,10/21/2019,10/21/2019,1300,1563,TROOST ST,MOORPARK,"(34.1504, -118.3866)",3004 3037 3030 3028 3101 3401 3701 4015
171504726,1/12/2017,1/11/2017,1325,1521,SHERMAN WY,ETHEL AV,"(34.2012, -118.4211)",3004 3037 3034 3028 3101 3401 3701 4026
161518781,9/25/2016,9/25/2016,1330,1555,HARTSOOK ST,LANKERSHIM BL,"(34.164, -118.374)",3004 3036 3026 3101 3401 3701 4026
171522998,12/2/2017,12/1/2017,1330,1544,12100 MAGNOLIA BL,,"(34.1649, -118.3965)",3004 3037 3030 3028 3101 3401 3701 4015
171523824,12/19/2017,12/19/2017,1350,1513,WHITSETT AV,SHERMAN WY,"(34.2012, -118.4052)",3004 3037 3026 3101 3401 3701 4026
171511420,5/7/2017,5/7/2017,1400,1502,WHITSETT AV,SATICOY ST,"(34.205, -118.4061)",3004 3037 3029 3026 3101 3401 3701 4015
151521119,11/4/2015,11/4/2015,1450,1545,COLFAX AV,MAGNOLIA BL,"(34.1649, -118.3877)",3004 3036 3025 3101 3401 3701 4026
151513675,6/22/2015,6/18/2015,1520,1525,OXNARD ST,RADFORD AV,"(34.1794, -118.3921)",3004 3025 3104 3401 3701 4015 3036
191514061,7/15/2019,7/15/2019,1530,1545,BURBANK BL,HOLLYWOOD FY,"(34.1722, -118.3887)",3004 3036 3026 3101 3401 3701 4026
171504094,12/30/2016,12/30/2016,1600,1531,12600 HATTERAS ST,,"(34.1758, -118.4073)",3006 3030 3028 4015 3035 3037 3101 3401 3701 0605
181508753,3/31/2018,3/31/2018,1610,1548,DENNY AV,MAGNOLIA BL,"(34.1649, -118.3642)",3004 3037 3030 3028 3101 3401 3701 4026
191513155,6/26/2019,6/26/2019,1615,1506,SATICOY,VINELAND,"(34.2085, -118.3703)",3004 3036 3026 3101 3401 3701 4026
181513652,6/29/2018,6/29/2018,1630,1525,VICTORY BL,AGNES AV,"(34.1867, -118.3954)",3004 3037 3030 3028 3101 3401 3701 4026
181513879,7/4/2018,7/4/2018,1640,1596,MULHOLLAND,LAKERIDGE,"(34.1339, -118.3744)",3004 3036 3029 3026 3101 3401 3701 4026
151508494,3/20/2015,3/20/2015,1655,1559,CAMARILLO ST,PLACIDIA AV,"(34.1577, -118.3561)",3004 3036 3026 3101 3401 3701 4026
161523792,12/26/2016,12/26/2016,1700,1591,VENTURA BL,LAUREL CANYON BL,"(34.1436, -118.3953)",3004 3037 3030 3028 3101 3401 4015
191505336,1/27/2019,1/27/2019,1715,1532,VICTORY BL,WHITSETT AV,"(34.1867, -118.4052)",3004 3036 3026 3101 3401 3701 4026
181513496,6/27/2018,6/26/2018,1723,1563,MOORPARK ST,LAUREL CANYON AV,"(34.1504, -118.3965)",3004 3036 3026 3101 3401 3701 4015
171504655,1/11/2017,1/11/2017,1726,1546,MAGNOLIA BL,IRVINE AV,"(34.1649, -118.3855)",3004 3036 3026 3101 3401 3701 4026
171512541,5/28/2017,5/27/2017,1750,1513,SHERMAN WY,WHITSETT AV,"(34.2012, -118.4052)",3004 3029 3037 3025 3101 3701 4026
161518141,9/13/2016,9/11/2016,1800,1566,RIVERSIDE DR,VINELAND AV,"(34.1524, -118.3703)",3004 3036 3025 3101 3401 3701 4015
181509968,4/20/2018,4/20/2018,1800,1549,MAGNOLIA BL,CLYBOURN AV,"(34.1653, -118.3548)",3036 3003 3025 3101 3401 3701 4015
161516603,8/16/2016,8/16/2016,1800,1522,SHERMAN WY,COLDWATER CANYON AV,"(34.2012, -118.4138)",3004 3037 3026 3101 3401 3701 4026
191520151,11/6/2019,11/4/2019,1815,1544,MAGNOLIA BL,LAUREL CANYON BL,"(34.1649, -118.3965)",3032 3006 3028 3030 3037 3102 3401 3701 4015
181516861,8/27/2018,8/27/2018,1825,1591,VENTURA,COLDWATER CANYON AV,"(34.1451, -118.4137)",3004 3028 3030 3036 3101 3401 3701 4026
181519726,10/19/2018,10/18/2018,1830,1523,COLDWATER CANYON AV,SYLVAN ST,"(34.1849, -118.4137)",3004 3036 3025 3101 3401 3701 4015
191520098,11/2/2019,11/2/2019,1840,1585,VENTURA BL,WILLOWCREST AV,"(34.1372, -118.364)",3004 3026 3029 3037 3101 3401 3701 4019
151522082,11/21/2015,11/21/2015,1840,1546,RIVERSIDE DR,BECK AV,"(34.1577, -118.3834)",3003 3037 3026 3101 3401 3701 4026
161506302,2/10/2016,2/7/2016,1900,1596,ARCH AV,VENTURA BL,"(34.1339, -118.3744)",3006 3030 3028 3037 3101 3401 3701 4015
181512176,6/1/2018,6/1/2018,1900,1599,CAHUENGA BL,REGAL ST,"(34.135, -118.3611)",3003 3037 3101 3401 3701 4015 3026
151515525,7/27/2015,7/23/2015,1900,1501,COLDWATER CANYON AV,WILLARD ST,"(34.2179, -118.4144)",3004 3036 3030 3026 3101 3401 3701 4015
161505844,2/2/2016,2/2/2016,1910,1548,LANKERSHIM BL,CHANDLER BL,"(34.1681, -118.3765)",3004 3028 3030 3032 3037 3101 3401 3701 4015
171505181,1/17/2017,1/17/2017,1920,1599,BARHAM BL,CAHUENGA BL,"(34.1286, -118.3471)",3004 3037 3030 3028 3101 3401 3701 4015
171507142,2/23/2017,2/22/2017,1920,1523,VICTORY BL,BELLAIRE AV,"(34.1867, -118.4094)",3004 3037 3026 3101 3701 4026
171516811,8/11/2017,8/10/2017,1930,1514,VANOWEN ST,LAUREL CANYON BL,"(34.194, -118.3965)",4026 3004 3037 3030 3028 3101 3401 3701
181509346,4/11/2018,4/10/2018,1940,1583,COLFAX AV,WOODBRIDGE ST,"(34.1486, -118.3877)",3004 3037 3602 3026 3101 3401 3701 4015
181507376,3/7/2018,3/5/2018,2000,1541,WHITSETT AV,ADDISON ST,"(34.1613, -118.4052)",3004 3026 3036 3101 3401 3701 4015
181507449,3/7/2018,3/7/2018,2000,1503,LAUREL CANYON BL,VANOWEN ST,"(34.194, -118.3965)",3004 3037 3030 3028 3101 3401 3701 4015 3032
151522268,11/25/2015,11/23/2015,2000,1511,FULTON AV,SHERMAN WY,"(34.2012, -118.4225)",3006 3030 3028 3037 3101 3401 3701 4026
161507263,2/29/2016,2/28/2016,2020,1512,SHERMAN WY,BELLAIRE AV,"(34.2012, -118.4094)",3006 3034 3037 3025 3101 3401 3701 4026
191514031,7/15/2019,7/12/2019,2100,1517,VANOWEN ST,WELBY WY,"(34.194, -118.3731)",3004 3037 3026 3101 3401 3701 4015 3038
181504392,1/8/2018,1/8/2018,2120,1527,VINELAND AV,VICTORY BL,"(34.1867, -118.3703)",3004 3030 3028 3037 3101 3401 3701 4015
181507882,3/16/2018,3/14/2018,2130,1514,LAUREL CANYON BL,VANOWEN ST,"(34.194, -118.3965)",3006 3037 3030 3028 3101 3401 4015 3701
161522861,12/9/2016,12/8/2016,2145,1539,CARTWRIGHT AV,HATTERAS ST,"(34.1758, -118.3637)",3003 3037 3029 3026 3101 3401 3701 4026
191514899,7/31/2019,7/30/2019,2145,1532,WHITSETT AV,SYLVAN ST,"(34.1849, -118.4052)",3004 3037 3026 3101 3401 3701 4026
151510807,5/2/2015,5/1/2015,2250,1567,RIVERSIDE DR,LANKERSHIM BL,"(34.1523, -118.3664)",3008 3036 3026 3101 3401 3701 4026
171517285,8/20/2017,8/20/2017,230,1588,BARHAM BL,CAHUENGA BL,"(34.131, -118.3452)",3004 3028 3030 3037 3101 3401 3701 4015
171509337,4/1/2017,4/1/2017,340,1506,VINELAND AV,VANOWEN ST,"(34.2027, -118.3745)",3012 3028 3030 3037 3101 3401 3701 4015
191516333,8/28/2019,8/26/2019,400,1517,VANOWEN ST,KLUMP AV,"(34.194, -118.3757)",3004 3028 3030 3037 3101 3401 3701 4015
171522037,11/1/2017,11/1/2017,500,1501,8100 COLDWATER CANYON AV,,"(34.2125, -118.4195)",3006 3030 3028 3037 3101 3401 4015
161522142,11/26/2016,11/26/2016,600,1527,6100 BONNER AV,,"(34.1813, -118.3741)",3004 3037 3030 3028 3101 3401 3701 4015
181508767,4/1/2018,4/1/2018,600,1513,SHERMAN WY,WHITSETT AV,"(34.2012, -118.4052)",3037 3006 3030 3028 3101 3401 3701 4026 3039
181518895,10/2/2018,10/2/2018,600,1501,COLDWATER CANYON AV,CANTARA ST,"(34.2199, -118.4144)",3004 3037 3030 3028 3101 3701 4026
171506270,2/8/2017,2/8/2017,610,1591,LAUREL CANYON BL,LAUREL HILLS RD,"(34.1372, -118.3929)",3004 3037 3034 3028 3101 3401 3701 4026
181519865,10/22/2018,10/22/2018,650,1505,SHERMAN WY,BECK,"(34.2012, -118.3834)",
161521134,11/6/2016,11/6/2016,700,1516,TUJUNGA AV,KITTRIDGE ST,"(34.1903, -118.379)",0605 3006 3037 3028 3101 3401 3701 4015
171508265,3/14/2017,2/18/2017,700,1501,ETHEL AV,KESWICK ST,"(34.209, -118.4177)",3030 3028 3037 3101 3401 3701 4026 3006
181516202,8/15/2018,8/15/2018,705,1591,COLDWATER CANYON AV,VENTURA BL,"(34.1451, -118.4137)",3004 3037 3030 3028 3101 3401 3701 4026
151521199,11/6/2015,11/6/2015,730,1531,VOLETTA PL,ALBERS ST,"(34.1704, -118.4111)",3037 3030 3028 3101 3401 3701 4015 3006
151506076,2/7/2015,2/7/2015,800,1599,CAHUENGA BL,BENNETT DR,"(34.1271, -118.3457)",3006 3030 3037 3028 3032 3101 3401 3701 4026
181508254,3/23/2018,3/23/2018,820,1516,LEMP AV,KITTRIDGE ST,"(34.1903, -118.3845)",3006 3037 3030 3028 3101 3401 3701 4026
161506987,2/23/2016,2/23/2016,830,1547,TUJUNGA AV,OTSEGO ST,"(34.163, -118.379)",4009 3004 3036 3026 3101 3401 3701
191512835,6/20/2019,6/20/2019,835,1535,CALIFA ST,LEMP AV,"(34.1776, -118.3844)",3037 3006 3030 3028 3101 3401 3701 4026
171513935,6/21/2017,6/19/2017,850,1562,COLDWATER CA,MILBANK ST,"(34.1533, -118.4058)",0605 3004 3037 3026 3101 3701 4009 3401
161521340,11/10/2016,11/10/2016,900,1532,ERWIN ST,RHODES AV,"(34.1831, -118.403)",3006 3030 3037 3028 3101 3401 3701 4026
161521033,11/4/2016,11/4/2016,900,1501,SATICOY,FULTON,"(34.2084, -118.4236)",3004 3036 3030 3028 3101 3401 3701 4026
191507095,2/28/2019,2/28/2019,905,1527,VICTORY BL,VINELAND AV,"(34.1867, -118.3703)",3003 3037 3025 3101 3401 3701 4026
161517703,9/6/2016,9/6/2016,950,1525,LANKERSHIM BL,HAMLIN ST,"(34.1886, -118.3877)",3003 3037 3602 3026 3101 3401 3701 4026
171516139,8/1/2017,8/1/2017,955,1543,CORTEEN PL,MAGNOLIA BL,"(34.1649, -118.4019)",3701 3004 3036 3029 3026 3101 3401 4026
171521472,11/2/2017,11/2/2017,955,1523,VICTORY,BELLAIRE,"(34.1867, -118.4094)",3004 3036 3026 3101 3401 3701 4026
191504379,1/8/2019,1/7/2019,1000,1599,CAHUENGA BL,BARHAM BL,"(34.1284, -118.3472)",3004 3037 3030 3028 3101 3401 3701 4015
161507417,3/2/2016,3/2/2016,1000,1548,HARMONY AV,MAGNOLIA BL,"(34.1649, -118.3664)",3032 3006 3030 3028 3037 3101 3401 3701 4026
181511940,5/29/2018,5/29/2018,1000,1505,LANKERSHIM BL,COHASSET ST,"(34.2067, -118.3878)",3030 3028 3101 3401 3701 4015 3006 3037
161510044,4/19/2016,4/19/2016,1000,1502,CANTARA ST,COLDWATER CANYON AV,"(34.2199, -118.4144)",3006 3028 3030 3037 3101 3401 3701 4015
191513298,6/29/2019,6/29/2019,1055,1557,MAGNOLIA BL,CRANER AV,"(34.1649, -118.3691)",3004 3037 3030 3028 3101 3401 3701 4026
161519493,10/8/2016,10/8/2016,1110,1557,MAGNOLIA BL,HARMONY AV,"(34.1649, -118.3664)",3004 3026 3101 3401 3701 4026 3037
171507130,2/22/2017,2/22/2017,1110,1516,VANOWEN ST,LEMP AV,"(34.194, -118.3845)",3004 3037 3034 3028 3104 3401 3701 4026
181515514,8/2/2018,7/28/2018,1135,1555,CAMARILLO ST,VINELAND AV,"(34.1577, -118.3703)",3004 3037 3030 3028 3101 3401 3701 4015
181521225,11/14/2018,11/14/2018,1150,1526,BECK AV,SYLVAN ST,"(34.1849, -118.3834)",3004 3026 3037 3101 3401 3701 4026
171516858,8/12/2017,8/12/2017,1200,1501,SATICOY,ETHEL,"(34.2074, -118.4182)",3401 3004 3037 3026 3101 3701 4026
161511072,5/7/2016,5/7/2016,1205,1559,ARCOLA AV,CAMARILLO ST,"(34.1577, -118.355)",3004 3036 3026 3101 3401 3701 4026
181514845,7/21/2018,7/21/2018,1205,1502,SHERMAN WY,ETHEL AV,"(34.2111, -118.4106)",3037 3004 3029 3026 3101 3401 3701 4026
191513542,7/4/2019,7/3/2019,1245,1535,LANKERSHIM BL,EMELITA AV,"(34.1767, -118.3817)",3037 3004 3030 3028 3101 3401 3701 4015
191519012,10/15/2019,9/26/2019,1245,1506,VALERIO ST,CASE AV,"(34.2048, -118.3725)",4026 3004 3030 3028 3035 3036 3101 3401 3701
151523999,12/29/2015,12/28/2015,1250,1523,VICTORY BL,WHITSETT AV,"(34.1867, -118.4052)",3004 3036 3030 3028 3101 3401 3701 4015
181520844,11/1/2018,10/30/2018,1300,1588,BARHAM,FOREST LAWN,"(34.1446, -118.3409)",3004 3036 3030 3028 3101 3401 3701 4015 1501
181521334,11/16/2018,11/16/2018,1300,1551,LAUREL CANYON BL,RIVERSIDE DR,"(34.1576, -118.3965)",3004 3025 3036 3104 3401 3701 4026
191522444,12/23/2019,12/23/2019,1300,1533,LAUREL CANYON BL,BURBANK BL,"(34.1722, -118.3965)",3004 3028 3030 3037 3101 4021
171518218,9/4/2017,9/2/2017,1310,1525,VICTORY BL,SIMPSON AV,"(34.1867, -118.3888)",3006 3037 3030 3028 3101 3401 3701 4015
181523450,12/27/2018,12/27/2018,1315,1523,ERWIN ST,COLDWATER CA AV,"(34.1849, -118.4095)",3006 3037 3030 3028 3401 3701 4026
161516707,8/18/2016,8/18/2016,1320,1545,RIVERSIDE DR,COLFAX AV,"(34.1577, -118.3877)",3004 3026 3101 3401 3701 4026 3036
191507132,2/28/2019,2/24/2019,1325,1596,VINELAND AV,BLUFFSIDE DR,"(34.1339, -118.3744)",3037 3004 3030 3028 3101 3401 3701 4015
151521569,11/14/2015,11/14/2015,1325,1527,SYLVAN ST,FAIR AV,"(34.1849, -118.3746)",3004 3036 3025 3101 3401 3701 4026
171508037,3/3/2017,3/3/2017,1330,1512,BELLAIRE AV,RAYMER ST,"(34.2037, -118.4094)",0605 3003 3037 3025 3102 3401 3701 4015
191505303,1/26/2019,1/26/2019,1340,1501,SATICOY ST,FULTON AV,"(34.2084, -118.4236)",3004 3037 3025 3101 3401 3701 4026
191505670,2/2/2019,2/2/2019,1350,1555,BAKMAN AV,OTSEGO ST,"(34.163, -118.3774)",3006 3028 3030 3037 3101 3401 3701 4026
181505064,1/22/2018,1/22/2018,1400,1505,TUJUNGA AV,SHERMAN WY,"(34.2012, -118.379)",3004 3029 3026 3101 3401 3701 4015 3037
181511843,5/27/2018,5/27/2018,1410,1538,BURBANK BL,VINELAND AV,"(34.1722, -118.3703)",3004 3036 3025 3101 3401 3701 4015
171514632,7/3/2017,7/3/2017,1425,1512,VANOWEN ST,BELLAIRE AV,"(34.194, -118.4094)",3004 3036 3034 3025 3101 3401 3701 4015
191519942,10/27/2019,10/25/2019,1430,1595,LAUREL CANYON BL,VENTURA BL,"(34.1436, -118.3953)",3037 3004 3026 3101 3401 3701 4015
181512705,6/12/2018,6/10/2018,1430,1505,SATICOY ST,LEMP AV,"(34.2085, -118.3845)",0605 1300
191505773,2/4/2019,2/3/2019,1435,1596,SUNSHINE TER,RIDGEMOOR DR,"(34.1386, -118.3806)",3011 3028 3032 3101 3401 3701 4015 3030 3037
161509986,4/18/2016,4/8/2016,1505,1511,SHERMAN WY,COLDWATER CANYON AV,"(34.2012, -118.4138)",3006 3037 3030 3028 3101 3401 3701 4026 3032
151509882,4/14/2015,3/24/2015,1520,1589,FOREST LAWN DR,COYOTE CANYON DR,"(34.1432, -118.3414)",3009 3037 3030 3028 3101 3401 3701 4015
161510316,4/23/2016,4/23/2016,1520,1515,SHERMAN WY,WHITSETT AV,"(34.1962, -118.3911)",3004 3037 3026 3101 3401 3701 4015 3602
151508685,3/24/2015,3/24/2015,1530,1563,VENTURA BL,TUJUNGA AV,"(34.1541, -118.379)",3006 3025 3034 3037 3101 3401 3701 4026
171509715,3/31/2017,3/31/2017,1535,1526,OXNARD,LAUREL CANYON,"(34.1849, -118.3834)",3004 3037 3029 3026 3101 3401 3701 4015
151524003,12/29/2015,12/28/2015,1550,1535,LANKERSHIM BL,MIRANDA ST,"(34.175, -118.3807)",3004 3026 3037 3101 3401 3701 4015
161518479,9/18/2016,9/18/2016,1550,1506,SHERMAN WY,VINELAND AV,"(34.2012, -118.3703)",3004 3037 3030 3028 3101 3401 3701 4015
181506099,2/9/2018,2/9/2018,1605,1549,BURBANK BL,CRANER AV,"(34.1722, -118.3691)",3004 3036 3025 3101 3401 3701 4026
181511840,5/27/2018,5/27/2018,1610,1502,COLDWATER CANYON AV,ELKWOOD ST,"(34.2121, -118.4144)",3026 3004 3037 3101 3401 3701 4026
151507701,3/6/2015,3/5/2015,1615,1514,AGNES AV,VANOWEN ST,"(34.194, -118.3954)",3004 3036 3026 3101 3401 3701 4015 0605
181506025,2/8/2018,2/8/2018,1625,1547,BURBANK BL,TROOST AV,"(34.1722, -118.3866)",3004 3036 3026 3101 3401 3701 4026
181518788,10/1/2018,9/28/2018,1635,1538,VINELAND AV,HATTERAS ST,"(34.1758, -118.3703)",3008 3025 3036 3101 3401 3701 4015
161509971,4/18/2016,4/17/2016,1640,1532,LAUREL CANYON BL,OXNARD ST,"(34.1794, -118.3965)",3004 3037 3025 3101 3401 3701 4015
151521161,11/5/2015,11/5/2015,1645,1566,MOORPARK ST,LANKERSHIM BL,"(34.1504, -118.3703)",3037 3025 3101 3401 3701 4026 3009
171506725,2/15/2017,2/15/2017,1700,1595,VENTURA BL,CARPENTER AV,"(34.1427, -118.3908)",3006 3037 3030 3032 3028 3102 3401 3701 4026
161523532,12/21/2016,12/21/2016,1700,1523,VINELAND AV,COLDWATER CA AV,"(34.1849, -118.4095)",3004 3026 3029 3036 3101 3401 3701 4015
191506105,2/10/2019,2/8/2019,1700,1503,LAUREL CANYON BL,SATICOY ST,"(34.2085, -118.3965)",3004 3026 3036 3101 3401 3701 4015
171517345,8/21/2017,8/21/2017,1705,1585,VENTURA BL,LANKERSHIM BL,"(34.1379, -118.364)",3006 3028 3030 3032 3037 3102 3401 3701 4026
181511972,5/30/2018,5/29/2018,1710,1591,VENTURA BL,ALCOVE AV,"(34.1449, -118.4125)",1300
191521682,12/6/2019,12/6/2019,1720,1543,BURBANK BL,WHITSETT AV,"(34.1722, -118.4052)",3008 3026 3036 3101 4015
171522410,11/20/2017,11/19/2017,1750,1557,LANKERSHIM,CAMARILLO,"(34.1577, -118.3703)",3004 3037 3028 3101 3401 3701 4015
151518539,9/20/2015,9/19/2015,1750,1539,BURBANK BL,WILLOW CREST AV,"(34.1722, -118.3626)",3004 3036 3025 3101 3401 3701 4026
151509924,4/15/2015,4/14/2015,1750,1523,WHITSETT AV,HAMLIN ST,"(34.1886, -118.4052)",3004 3036 3025 3101 3401 3701 4015 0605
191513058,6/25/2019,6/24/2019,1825,1548,MCCORMICK ST,VINELAND AV,"(34.166, -118.3724)",3003 3036 3029 3025 3101 3401 3701 4026
191516539,8/28/2019,8/28/2019,1840,1557,MAGNOLIA BL,CAHUENGA BL,"(34.1649, -118.3615)",3036 3401 3004 3030 3028 3101 3701 4015
181522011,11/30/2018,11/29/2018,1910,1513,WHITSETT AV,RAYMER ST,"(34.202, -118.405)",3004 3037 3026 3101 3401 3701 4026
181507673,3/13/2018,3/12/2018,1920,1581,MOORPARK ST,LAUREL CANYON BL,"(34.1504, -118.3965)",3037 3030 3028 3101 3401 3701 4026 3013
181520671,11/4/2018,11/2/2018,1930,1516,HART,FARMDALE,"(34.1976, -118.3812)",3037 3030 3028 3101 3401 3701 4015 3006 0605
151520939,10/31/2015,10/30/2015,2000,1527,CALVERT ST,ENSIGN AV,"(34.1813, -118.3712)",3006 3030 3028 3037 3101 3401 3701 4015
161522092,11/25/2016,11/24/2016,2015,1596,VINELAND AV,VENTURA FY,"(34.1405, -118.3702)",3004 3036 3034 3025 3101 3401 3701 4026
151505692,1/31/2015,1/30/2015,2040,1591,VENTURA BL,LAUREL CANYON BL,"(34.1436, -118.3953)",3004 3026 3033 3035 3037 3101 3401 3701 4026
161515691,7/31/2016,7/30/2016,2050,1596,VENTURA BL,FRUITLAND DR,"(34.1411, -118.372)",3004 3037 3026 3101 3401 3701 4015
151522536,11/30/2015,11/30/2015,2100,1547,TUJUNGA AV,MAGNOLIA BL,"(34.1649, -118.3789)",3006 3030 3028 3101 3401 3701 4015 3037
161512511,6/4/2016,6/3/2016,2130,1595,VENTURA BL,CARPENTER AV,"(34.1427, -118.3908)",3006 3030 3037 3028 3101 3401 3701 4026
191508166,3/22/2019,3/21/2019,2155,1567,LANKERSHIM BL,RIVERSIDE DR,"(34.1523, -118.367)",3027 3003 3101 3401 3701 4026 3036 1218
151508234,3/16/2015,3/15/2015,2220,1532,LANKERSHIM BL,TIARA ST,"(34.1797, -118.4014)",3003 3037 3026 3101 3401 4026
161511718,5/21/2016,5/20/2016,2300,1591,COLDWATER CA,POTOSI,"(34.1325, -118.3974)",3004 3037 3034 3024 3101 3401 3701 4026
161516193,8/8/2016,8/8/2016,2310,1526,LANKERSHIM BL,VICTORY BL,"(34.1867, -118.3878)",3004 3026 3037 3101 3401 3701 4015
191516823,9/5/2019,9/4/2019,2330,1522,SHERMAN WY,ETHEL AV,"(34.2012, -118.4182)",3030 3039 3006 3037 3032 3028 3101 3401 3701 4026
151515695,7/31/2015,7/30/2015,2350,1566,RIVERSIDE DR,VINELAND AV,"(34.1525, -118.3703)",3004 3037 3029 3026 3101 3401 3701 4026
181517893,9/15/2018,9/13/2018,2350,1513,SHERMAN WY,WHITSETT AV,"(34.2012, -118.4052)",3004 3030 3028 3101 3401 3701 4015 3037
181522376,12/6/2018,12/6/2018,1,1502,8100 COLDWATER CANYON AV,,"(34.2183, -118.4144)",
181508768,4/1/2018,4/1/2018,630,1516,TUJUNGA AV,VANOWEN ST,"(34.194, -118.379)",3006 3037 3030 3028 3101 3401 3701 4026
161507369,3/1/2016,3/1/2016,650,1566,VINELAND AV,RIVERSIDE DR,"(34.1524, -118.3703)",3004 3037 3029 3026 3101 3401 3701 4015
171517542,8/24/2017,8/24/2017,740,1545,COLFAX AV,BLIX ST,"(34.1649, -118.3921)",3004 3026 3037 3101 3401 3701 4015
191520546,11/13/2019,11/13/2019,750,1506,VINELAND,LEADWELL,"(34.2039, -118.3703)",3011 3037 3030 3028 3101 3401 3701 4026
171520594,10/16/2017,10/16/2017,755,1591,3100 LAUREL CANYON BL,,"(34.1325, -118.3974)",0605 3004 3029 3026 3101 3401 3701 4015
191517476,9/16/2019,9/16/2019,755,1516,VANOWEN,TUJUNGA,"(34.194, -118.379)",4026 3004 3026 3035 3036 3101 3401 3701
171521590,11/4/2017,11/4/2017,800,1545,LAUREL CANYON,BURBANK,"(34.1722, -118.3965)",
161516893,8/22/2016,8/14/2016,820,1547,LANKERSHIM BL,BURBANK BL,"(34.1673, -118.3816)",3004 3036 3026 3101 3401 3701 4015
171516486,8/5/2017,8/5/2017,830,1566,HOLLYWOOD FY,VINELAND AV,"(34.1497, -118.3694)",3004 3029 3026 3101 3701 4015 3037
201504249,12/30/2019,12/30/2019,900,1516,TUJUNGA AV,VANOWEN ST,"(34.194, -118.379)",3004 3036 3026 3101 4015 1300 0605
181517689,9/11/2018,9/11/2018,930,1521,SHERMAN WY,ETHEL AV,"(34.2012, -118.4211)",3004 3026 3037 3602 3101 3401 3701 4026
181508382,3/26/2018,3/26/2018,935,1548,WEDDINGTON ST,VINELAND AV,"(34.167, -118.3703)",3004 3029 3026 3101 3401 3701 4026 3036
151509385,4/6/2015,4/6/2015,1000,1512,SHERMAN WY,COLDWATER CANYON AV,"(34.2012, -118.4138)",3004 3036 3026 3101 3401 3701 4026
171522413,11/20/2017,11/20/2017,1100,1581,MOORPARK ST,MARY ELLEN AV,"(34.1504, -118.4192)",3003 3037 3029 3025 3101 3401 3701 4026
151521094,11/4/2015,11/4/2015,1100,1521,VICTORY BL,LAUREL CANYON BL,"(34.198, -118.4216)",3004 3036 3026 3101 3401 3701 4026
181521412,11/18/2018,11/16/2018,1125,1591,VENTURA BL,RHODES AV,"(34.1429, -118.403)",3003 3025 3036 3101 3401 3701 4015
171522384,11/19/2017,11/10/2017,1130,1544,12100 MAGNOLIA BL,,"(34.1649, -118.3965)",3028 3006 3030 3032 3101 3401 3701 4009
171510326,4/14/2017,4/11/2017,1145,1523,VICTORY BL,WHITSETT AV,"(34.1867, -118.4052)",3003 3037 3026 3101 3401 3701 4015
191515425,8/10/2019,8/10/2019,1210,1591,VENTURA BL,LAUREL CANYON BL,"(34.1434, -118.3975)",3004 3036 3026 3101 3401 3701 4026
171511187,5/3/2017,5/3/2017,1335,1535,LANKERSHIM BL,MIRANDA ST,"(34.175, -118.3807)",3006 3037 3026 3101 3401 3701 4026
181508054,3/19/2018,3/19/2018,1340,1526,VICTORY BL,BECK AV,"(34.1867, -118.3834)",3008 3037 3025 3101 3401 3701 4026
151505490,1/27/2015,1/27/2015,1345,1512,BASSETT ST,GOODLAND AV,"(34.1958, -118.4126)",3004 3036 3101 3401 3701 4026 3026
