DR Number,Date Reported,Date Occurred,Time Occurred,Reporting District,Address,Cross Street,Location,MO Codes,Lat,Lon
191516957,9/7/2019,2019-09-07,1130,1532,OXNARD ST,LAUREL CANYON BL,"(34.1794, -118.3965)",3004 3028 3030 3037 3101 3401 3701 4026,34.1794,-118.3965
161504221,1/5/2016,2016-01-05,1135,1589,BARHAM BL,FOREST LAWN DR,"(34.1446, -118.3409)",3004 3037 3030 3028 3101 3401 3701 4026,34.1446,-118.3409
151504764,1/15/2015,2015-01-15,1140,1562,LAUREL CANYON BL,MOORPARK ST,"(34.1504, -118.3965)",0605 3004 3037 3030 3028 3101 3401 3701 4015,34.1504,-118.3965
151504541,1/11/2015,2015-01-11,1145,1506,SHERMAN WY,TUJUNGA AV,"(34.2012, -118.379)",3004 3026 3029 3037 3101 3401 3701 4026 3602,34.2012,-118.379
171505530,1/27/2017,2017-01-26,1200,1511,FULTON AV,SHERMAN WY,"(34.2012, -118.4225)",3006 3037 3028 3101 3401 3701 4026 3030 3032,34.2012,-118.4225
191514553,7/19/2019,2019-07-19,1205,1527,VINELAND AV,VICTORY BL,"(34.1867, -118.3703)",1501 0605 1300,34.1867,-118.3703
191512191,6/8/2019,2019-06-08,1210,1591,VENTURA BL,COLDWATER CANYON AV,"(34.1451, -118.4137)",3004 3030 3028 3037 3101 3401 3701 4026,34.1451,-118.4137
151516449,8/13/2015,2015-08-12,1210,1513,SHERMAN WY,BELLAIRE AV,"(34.2012, -118.4094)",3004 3037 3028 3101 3401 3701 4026,34.2012,-118.4094
151521116,11/4/2015,2015-11-04,1210,1502,COLDWATER CANYON AV,SATICOY ST,"(34.2066, -118.4144)",3006 3037 3029 3026 3101 3401 3701 4026,34.2066,-118.4144
171523097,12/4/2017,2017-12-04,1230,1567,RIVERSIDE DR,DENNY AV,"(34.1523, -118.3648)",3004 3037 3026 3101 3401 3701 4026,34.1523,-118.3648
191517564,9/18/2019,2019-09-13,1230,1514,LAUREL CANYON BL,VANOWEN ST,"(34.194, -118.3965)",3004 3028 3030 3037 3101 3401 3701 4026,34.194,-118.3965
181520886,11/7/2018,2018-11-07,1235,1596,VENTURA BL,TUJUNGA AV,"(34.1399, -118.3789)",3009 3025 3036 3101 3401 3701 4026,34.1399,-118.3789
191512450,6/13/2019,2019-06-13,1240,1569,CAHUENGA BL,RIVERSIDE DR,"(34.1522, -118.3615)",3602 3004 3037 3026 3101 3401 3701 4026,34.1522,-118.3615
161520695,10/28/2016,2016-10-28,1255,1516,11400 VANOWEN ST,,"(34.194, -118.379)",3011 3034 3028 3101 3401 3701 4026,34.194,-118.379
191505621,1/31/2019,2019-01-31,1300,1519,VANOWEN ST,CLYBOURN AV,"(34.194, -118.3637)",3701 3004 3028 3030 3037 3101 3401 4026,34.194,-118.3637
191507428,3/6/2019,2019-03-06,1300,1517,VANOWEN ST,KLUMP AV,"(34.194, -118.3757)",3004 3037 3030 3028 3101 3401 3701 4026,34.194,-118.3757
171520327,10/11/2017,2017-10-11,1310,1548,LANKERSHIM BL,WEDDINGTON ST,"(34.167, -118.3759)",0605 3004 3036 3034 3028 3101 3401 3701 4015,34.167,-118.3759
161509404,4/9/2016,2016-04-09,1330,1512,KITTRIDGE ST,ALCOVE AV,"(34.1904, -118.4127)",3006 3037 3029 3025 3101 3401 3701 4026,34.1904,-118.4127
181504721,1/16/2018,2018-01-16,1345,1502,BELLAIRE AV,LEAGUE ST,"(34.2174, -118.4139)",3004 3025 3036 3034 3101 3401 3701 4026,34.2174,-118.4139
181519672,10/17/2018,2018-10-17,1350,1523,RIVERSIDE DR,CAHUENGA BL,"(34.1849, -118.4095)",3004 3026 3036 3101 3401 3701 4026,34.1849,-118.4095
181509198,4/8/2018,2018-04-08,1405,1567,RIVERSIDE DR,DENNY AV,"(34.1523, -118.3648)",3006 3030 3037 3028 3101 3401 3701 4015,34.1523,-118.3648
161521477,11/13/2016,2016-11-13,1415,1548,LANKERSHIM BL,WEDDINGTON ST,"(34.167, -118.3759)",3004 3037 3025 3101 3401 3701 4026,34.167,-118.3759
181521775,11/26/2018,2018-11-26,1420,1525,RADFORD AV,VICTORY BL,"(34.1867, -118.3921)",3004 3037 3030 3028 3101 3401 3701 4026,34.1867,-118.3921
151512345,5/29/2015,2015-05-29,1425,1522,VANOWEN ST,ETHEL AV,"(34.194, -118.4181)",3004 3036 3026 3602 3101 3401 3701 4026,34.194,-118.4181
161521380,11/11/2016,2016-11-11,1445,1526,LANKERSHIM BL,ERWIN ST,"(34.1831, -118.3867)",3004 3036 3034 3025 3101 3401 3701 4026,34.1831,-118.3867
171523974,12/21/2017,2017-12-21,1450,1549,BURBANK BL,FAIR ST,"(34.1722, -118.3746)",3004 3037 3030 3032 3028 3101 3401 3701 4026,34.1722,-118.3746
191513515,7/3/2019,2019-07-03,1455,1522,SHERMAN WY,COLDWATER CANYON AV,"(34.2012, -118.4138)",3026 3004 3037 3029 3101 3401 3701 4026,34.2012,-118.4138
151520025,10/17/2015,2015-10-17,1535,1535,LANKERSHIM BL,CALIFA ST,"(34.1776, -118.3823)",3004 3037 3029 3034 3025 3101 3401 4026,34.1776,-118.3823
151522044,11/20/2015,2015-11-20,1550,1503,VANOWEN ST,LAUREL CANYON BL,"(34.194, -118.3965)",3004 3036 3026 3101 3401 3701 4015 3602,34.194,-118.3965
191510872,5/13/2019,2019-05-13,1555,1562,LAUREL CANYON BL,KLING ST,"(34.1533, -118.4058)",3004 3037 3025 3101 3401 3701 4026,34.1533,-118.4058
191510551,5/6/2019,2019-05-06,1600,1516,VANOWEN ST,TUJUNGA AV,"(34.194, -118.379)",3026 3101 3401 3701 4026 3036 3004,34.194,-118.379
161523124,12/14/2016,2016-12-14,1600,1504,RUNNYMEDE ST,RADFORD AV,"(34.2058, -118.3921)",3008 3037 3029 3024 3101 3401 3701 4026,34.2058,-118.3921
151505274,1/21/2015,2015-01-21,1610,1599,CAHUENGA BL,MULHOLLAND DR,"(34.1231, -118.3421)",0605 3015 3024 3033 3035 3037 3101 3401 3701 4026,34.1231,-118.3421
191512595,6/17/2019,2019-06-11,1615,1583,VENTURA BL,CARPENTER AV,"(34.1427, -118.3908)",3009 3025 3037 3701 4015 3101,34.1427,-118.3908
191516330,8/28/2019,2019-08-16,1630,1513,VANOWEN ST,BELLAIRE AV,"(34.194, -118.4094)",3004 3028 3030 3037 3101 3401 3701 4015,34.194,-118.4094
171523826,12/18/2017,2017-12-18,1630,1511,13300 SHERMAN WY,,"(34.2037, -118.421)",0605 3008 3030 3026 3102 3401 3701 4026,34.2037,-118.421
151518072,9/10/2015,2015-09-10,1635,1547,TUJUNGA AV,CUMPSTON ST,"(34.17, -118.379)",3004 3037 3030 3028 3101 3401 3701 4026,34.17,-118.379
151509414,4/6/2015,2015-04-05,1645,1545,ALBERS ST,RADFORD AV,"(34.1704, -118.3921)",0605 3004 3030 3028 3401 3701 4015 3036,34.1704,-118.3921
191514077,7/15/2019,2019-07-15,1655,1524,LAUREL CANYON BL,VICTORY BL,"(34.1867, -118.3965)",3004 3037 3026 3101 3401 3701 4026,34.1867,-118.3965
191520108,11/4/2019,2019-11-04,1700,1544,MAGNOLIA BL,LAURELGROVE AV,"(34.1649, -118.4008)",3006 3028 3030 3037 3101 3401 3701 4015,34.1649,-118.4008
171508231,3/13/2017,2017-03-12,1700,1523,GOODLAND AV,VICTORY BL,"(34.1869, -118.4118)",3006 3030 3037 3028 3101 3401 3701 4026,34.1869,-118.4118
181513488,6/27/2018,2018-06-25,1715,1522,SHERMAN WY,ATOLL ST,"(34.1936, -118.4166)",3004 3037 3025 3101 3401 3701 4015,34.1936,-118.4166
151507054,2/19/2015,2015-02-19,1730,1539,WHITNALL HY,CAHUENGA BL,"(34.1774, -118.3615)",3012 3028 3103 3401 3701 4015 3034 3037,34.1774,-118.3615
151513045,6/10/2015,2015-06-09,1745,1527,VINELAND AV,KITTRIDGE ST,"(34.1903, -118.3703)",3037 3030 3028 3101 3401 3701 4015 3004,34.1903,-118.3703
151506968,2/22/2015,2015-02-22,1810,1527,VICTORY BL,VINELAND AV,"(34.1867, -118.3703)",3011 3037 3034 3028 3101 3401 3701 4026,34.1867,-118.3703
171512093,5/19/2017,2017-05-19,1830,1585,AQUA VISTA ST,VINELAND AV,"(34.145, -118.3703)",3008 3037 3024 3101 3401 3701 4015,34.145,-118.3703
181508079,3/20/2018,2018-03-19,1843,1503,WOODMAN AV,SHERMAN WY,"(34.2003, -118.4002)",3004 3037 3026 3101 3401 3701 4015 3602,34.2003,-118.4002
151511317,5/13/2015,2015-05-12,1845,1591,VENTURA BL,WHITSETT AV,"(34.1447, -118.4052)",3008 3037 3025 3101 3401 3701 4026,34.1447,-118.4052
151509505,4/7/2015,2015-04-07,1845,1549,MAGNOLIA BL,CLYBOURN AV,"(34.1653, -118.3548)",3004 3030 3037 3028 3101 3401 3701 4026,34.1653,-118.3548
151512609,6/2/2015,2015-06-01,1845,1532,WHITSETT AV,OXNARD ST,"(34.1794, -118.4052)",3004 3037 3025 3101 3701 4015 0605,34.1794,-118.4052
181514360,7/14/2018,2018-07-13,1845,1538,FAIR AV,OXNARD ST,"(34.1795, -118.3746)",3004 3025 3101 3401 3701 4026 3036,34.1795,-118.3746
191518074,9/27/2019,2019-09-27,1850,1583,COLFAX AV,N CHIQUITA ST,"(34.1456, -118.3877)",3006 3037 3030 3028 3101 3401 3701 4026,34.1456,-118.3877
181522103,12/1/2018,2018-12-01,1906,1555,RIVERSIDE DR,HORTENSE ST,"(34.1545, -118.3763)",3011 3037 3028 3030 3101 3401 3701 4026,34.1545,-118.3763
181510455,5/2/2018,2018-05-02,1915,1591,LAUREL CANYON BL,DONA EMILIA DR,"(34.1249, -118.3775)",3004 3037 3026 3101 3401 3701 4026,34.1249,-118.3775
151509190,4/1/2015,2015-04-01,1915,1513,VANOWEN ST,WHITSETT AV,"(34.194, -118.4052)",3037 3026 3101 3401 3701 4026 3004,34.194,-118.4052
161518883,9/27/2016,2016-09-26,1930,1555,TUJUNGA AV,HUSTON ST,"(34.16, -118.379)",3004 3037 3026 3104 3401 3701 4026,34.16,-118.379
171514183,6/26/2017,2017-06-26,1930,1547,BURBANK BL,COLFAX AV,"(34.1722, -118.3877)",3004 3037 3025 3101 3401 3701 4026,34.1722,-118.3877
191504441,1/9/2019,2019-01-08,1940,1566,LANKERSHIM BL,VENTURA BL,"(34.153, -118.3674)",3004 3037 3029 3026 3101 3401 3701 4015,34.153,-118.3674
181507491,3/7/2018,2018-03-07,1940,1541,WHITSETT AV,HUSTON ST,"(34.1594, -118.4052)",3036 3026 3101 3401 3701 4026 3004,34.1594,-118.4052
171523931,12/21/2017,2017-12-20,1945,1522,VANOWEN ST,COLDWATER CANYON AV,"(34.194, -118.4138)",,34.194,-118.4138
171523997,12/22/2017,2017-12-20,1945,1522,VANOWEN ST,COLDWATER CANYON AV,"(34.194, -118.4138)",3004 3037 3034 3028 3101 3401 3701 4026,34.194,-118.4138
191520295,11/8/2019,2019-11-08,1955,1513,VANOWEN ST,WHITSETT AV,"(34.194, -118.4052)",3004 3036 3026 3101 4026,34.194,-118.4052
191518440,10/4/2019,2019-10-03,2000,1555,VINELAND AV,MAGNOLIA BL,"(34.1649, -118.3704)",3004 3036 3026 3101 3401 3701 4015,34.1649,-118.3704
161509000,4/1/2016,2016-03-31,2000,1512,ALCOVE AV,VOSE ST,"(34.1985, -118.4126)",3006 3030 3028 3101 3401 3701 4015 3037,34.1985,-118.4126
161520624,10/6/2016,2016-10-06,2005,1548,LANKERSHIM,CHANDLER,"(34.1681, -118.3765)",3003 3037 3029 3026 3401 3701 4015,34.1681,-118.3765
181517703,9/11/2018,2018-09-08,2030,1581,W ALAMEDA ST,WOODBRIDGE ST,"(34.1478, -118.4071)",3004 3036 3030 3028 3101 3401 3701 4015,34.1478,-118.4071
171520469,10/15/2017,2017-10-14,2030,1569,CAHUENGA BL,MOORPARK ST,"(34.1504, -118.3615)",0605 3004 3037 3030 3028 3101 3401 3701 4015,34.1504,-118.3615
151515857,8/3/2015,2015-08-02,2040,1543,VICTORY BL,SAINT CLAIR AV,"(34.1685, -118.4008)",3004 3037 3026 3101 3401 3701 4026,34.1685,-118.4008
151512620,6/2/2015,2015-05-30,2050,1557,CAHUENGA BL,HUSTON ST,"(34.1595, -118.3615)",3030 3028 3037 3101 3401 3701 4015 0605 3006,34.1595,-118.3615
181514157,7/10/2018,2018-07-07,2050,1525,VICTORY BL,CAMELLIA ST,"(34.1826, -118.3916)",3036 3030 3028 3101 3401 3701 4015 3004,34.1826,-118.3916
181516684,8/23/2018,2018-08-22,2050,1524,VICTORY BL,LAUREL CANYON BL,"(34.1867, -118.3965)",3004 3037 3028 3030 3101 3401 3701 4026,34.1867,-118.3965
151520354,10/23/2015,2015-10-22,2100,1553,BEN AV,RIVERSIDE DR,"(34.1576, -118.3943)",3004 3036 3030 3028 3101 3401 3701 4026,34.1576,-118.3943
171521627,11/5/2017,2017-10-28,2130,1549,CAHUENGA BL,OTSEGO ST,"(34.1695, -118.3659)",3004 3037 3030 3028 3101 3401 3701 4015,34.1695,-118.3659
191510857,5/13/2019,2019-05-11,2140,1526,VICTORY BL,TUJUNGA AV,"(34.1867, -118.379)",1218 3025 3003 3037 3101 3401 3701 4015,34.1867,-118.379
161515175,7/20/2016,2016-07-20,2155,1591,MULHOLLAND DR,LAUREL CANYON BL,"(34.1234, -118.3757)",3004 3030 3028 3037 3101 3401 3701 4015,34.1234,-118.3757
171515891,7/27/2017,2017-07-26,2200,1553,KLING ST,LAUREL CANYON BL,"(34.1558, -118.3965)",3004 3037 3028 3602 3101 3401 3701 4026,34.1558,-118.3965
171523668,12/17/2017,2017-12-16,2200,1501,COLDWATER CANYON AV,WIXOM ST,"(34.2103, -118.4144)",3101 3037 3030 3028 3401 3701 4026 3006,34.2103,-118.4144
191513055,6/24/2019,2019-06-23,2205,1532,LAUREL CANYON BL,OXNARD ST,"(34.1794, -118.3965)",3037 3004 3030 3028 3101 3401 3701 4015,34.1794,-118.3965
181521887,11/28/2018,2018-11-27,2210,1512,RAYMER ST,BELLAIRE AV,"(34.2037, -118.4094)",3004 3037 3030 3028 3101 3401 3701 4026,34.2037,-118.4094
181522902,12/16/2018,2018-12-15,2215,1591,LAUREL CANYON BL,DONA EMILIA DR,"(34.1249, -118.3775)",3004 3030 3028 3101 3401 3701 4015 0605,34.1249,-118.3775
161513705,6/25/2016,2016-06-24,2235,1516,VANOWEN ST,VINELAND AV,"(34.1946, -118.3835)",3004 3037 3030 3028 3101 3401 3701 4026,34.1946,-118.3835
151517892,9/7/2015,2015-09-06,2255,1551,LAUREL CANYON BL,RIVERSIDE DR,"(34.1576, -118.3965)",3004 3037 3026 3101 3401 3701 4026,34.1576,-118.3965
161509534,4/11/2016,2016-04-11,2320,1566,RIVERSIDE DR,ENSIGN AV,"(34.1525, -118.3712)",3011 3037 3034 3028 3101 3401 3701 4015,34.1525,-118.3712
151523798,12/23/2015,2015-12-23,2325,1555,VINELAND AV,VENTURA BL,"(34.1531, -118.3703)",3003 3036 3026 3101 3401 3701 4015,34.1531,-118.3703
161510304,4/24/2016,2016-04-23,2330,1596,VINELAND AV,VENTURA BL,"(34.1405, -118.3702)",3004 3037 3030 3028 3101 3401 3701 4026,34.1405,-118.3702
171518672,9/12/2017,2017-09-02,2330,1569,4100 E CAHUENGA BL,,"(34.1437, -118.3614)",3004 3026 3101 3401 3701 4009,34.1437,-118.3614
181515178,7/26/2018,2018-07-26,2340,1523,BLUEBELL AV,BESSEMER ST,"(34.1831, -118.4105)",3004 3037 3030 3028 3101 3401 3701 4026,34.1831,-118.4105
171520112,10/9/2017,2017-10-08,2355,1549,CUMPSTON ST,CASE AV,"(34.17, -118.3719)",3006 3037 3030 3028 3101 3401 3701 4026,34.17,-118.3719
191506037,2/9/2019,2019-02-09,3,1515,DEHOUGNE ST,HINDS AV,"(34.1959, -118.391)",3006 3028 3030 3037 3101 3401 3701 4026,34.1959,-118.391
191522575,12/25/2019,2019-12-25,230,1523,GILMORE ST,BELLAIRE AV,"(34.1876, -118.409)",3030 3004 3036 3028 3101 4015,34.1876,-118.409
161510421,4/26/2016,2016-04-26,400,1541,BABCOCK AV,MAGNOLIA BL,"(34.1649, -118.4064)",3006 3037 3028 3030 3101 3401 3701 4026,34.1649,-118.4064
191514697,7/25/2019,2019-07-24,600,1546,CHANDLER,IRVINE,"(34.1684, -118.3855)",605,34.1684,-118.3855
191518280,10/1/2019,2019-09-27,630,1506,VINELAND AV,SHERMAN WY,"(34.2012, -118.3703)",3008 3025 3037 3101 3401 3701 4015,34.2012,-118.3703
191504755,1/15/2019,2019-01-15,640,1547,CAHUENGA BL,BURBANK BL,"(34.1673, -118.3816)",3004 3037 3034 3028 3101 3401 3701 4015,34.1673,-118.3816
191518718,10/10/2019,2019-10-10,700,1514,AGNES AV,VANOWEN ST,"(34.194, -118.3954)",3006 3030 3028 3036 3101 3401 3701 4026,34.194,-118.3954
181515918,8/9/2018,2018-08-09,715,1523,WHITSETT AV,SYLVAN ST,"(34.1849, -118.4052)",3004 3037 3034 3025 3101 3401 3701 4026,34.1849,-118.4052
191517518,9/17/2019,2019-09-17,720,1545,MAGNOLIA,COLFAX,"(34.1649, -118.3877)",4026 3004 3025 3037 3101 3401 3701,34.1649,-118.3877
151518775,9/24/2015,2015-09-24,720,1549,VINELAND AV,BURBANK BL,"(34.1722, -118.3703)",3004 3026 3101 3401 3701 4026 3037,34.1722,-118.3703
161521301,11/9/2016,2016-11-09,725,1516,VANOWEN ST,FARMDALE AV,"(34.194, -118.3812)",3004 3037 3034 3026 3101 3401 3701 4026,34.194,-118.3812
161510322,4/24/2016,2016-04-24,730,1521,FULTON AV,VANOWEN ST,"(34.198, -118.4216)",3006 3037 3030 3028 3101 3401 3701 4015,34.198,-118.4216
191504841,1/17/2019,2019-01-16,800,1531,COLDWATER CA BL,BURBANK BL,"(34.174, -118.4095)",3004 3030 3028 3037 3101 4015,34.174,-118.4095
181506611,2/20/2018,2018-02-20,820,1532,BURBANK BL,RHODES AV,"(34.1722, -118.4031)",3004 3036 3026 3101 3401 3701 4026,34.1722,-118.4031
161518227,9/12/2016,2016-09-12,825,1543,WHITSETT AV,BURBANK BL,"(34.1722, -118.4052)",3011 3036 3034 3029 3101 3401 3701 4015 3025,34.1722,-118.4052
191507882,3/16/2019,2019-03-16,825,1527,VICTORY BL,VINELAND AV,"(34.1867, -118.3703)",3004 3036 3602 3026 3101 3401 3701 4026,34.1867,-118.3703
161517211,8/28/2016,2016-08-28,900,1513,ALCOVE AV,VOSE ST,"(34.1966, -118.4061)",3006 3030 3037 3028 3101 3401 3701 4026,34.1966,-118.4061
161515130,7/20/2016,2016-07-11,930,1546,IRVINE AV,CHANDLER BL,"(34.1684, -118.3855)",3006 3028 3101 3401 4015 3030 3037 3701,34.1684,-118.3855
161509443,4/10/2016,2016-04-10,950,1591,VENTURA BL,LAURELGROVE AV,"(34.1429, -118.403)",605,34.1429,-118.403
151522854,12/7/2015,2015-12-07,955,1553,RIVERSIDE DR,KRAFT AV,"(34.1577, -118.3801)",3004 3037 3026 3101 3401 3701 4026,34.1577,-118.3801
191511267,5/21/2019,2019-05-20,1000,1525,ERWIN ST,COLFAX AV,"(34.1831, -118.3878)",0605 3004 3037 3026 3101 3401 3701 4015,34.1831,-118.3878
161507870,3/11/2016,2016-03-11,1035,1548,MAGNOLIA BL,HARMONY AV,"(34.1649, -118.3664)",3037 3026 3101 3401 3701 4026 3009,34.1649,-118.3664
171504690,1/12/2017,2017-01-12,1100,1523,OXNARD ST,WHITSETT AV,"(34.1794, -118.4052)",3006 3030 3028 3101 4026 3037 3401 3701,34.1794,-118.4052
181523257,12/23/2018,2018-12-23,1100,1514,LAUREL CANYON BL,ARCHWOOD ST,"(34.1921, -118.3965)",3602 3037 3004 3026 3101 3401 3701 4015,34.1921,-118.3965
191507096,2/28/2019,2019-02-28,1105,1557,CAHUENGA BL,CAMARILLO ST,"(34.1577, -118.3615)",3004 3036 3026 3101 3401 3701 4026,34.1577,-118.3615
191510105,4/22/2019,2019-04-22,1115,1562,LAUREL CANYON BL,LANDALE ST,"(34.1522, -118.3965)",3004 3026 3101 3401 3701 4015 3037,34.1522,-118.3965
181504663,1/15/2018,2018-01-15,1150,1549,VINELAND AV,BURBANK BL,"(34.1722, -118.3703)",3004 3025 3036 3101 3401 3701 4026,34.1722,-118.3703
151514279,7/2/2015,2015-07-02,1150,1523,TEESDALE AV,BESSEMER ST,"(34.1831, -118.4084)",3011 3037 3025 3101 3401 3701 4026,34.1831,-118.4084
161512106,5/27/2016,2016-05-27,1215,1523,COLDWATER CANYON AV,KITTRIDGE ST,"(34.1904, -118.4138)",3004 3026 3037 3101 3401 3701 4015,34.1904,-118.4138
161515134,7/20/2016,2016-07-20,1230,1511,SHERMAN WY,ETHEL AV,"(34.2012, -118.4211)",3004 3030 3028 3101 3401 4015 3036,34.2012,-118.4211
171506598,2/14/2017,2017-02-14,1235,1527,VICTORY BL,CLEON AV,"(34.1849, -118.3746)",3004 3036 3602 3026 3101 3401 3701 4026 3034,34.1849,-118.3746
151518706,9/22/2015,2015-09-22,1310,1526,OXNARD ST,LANKERSHIM BL,"(34.1794, -118.3855)",3006 3030 3028 3032 3101 3401 3701 4015 3037,34.1794,-118.3855
171523767,12/18/2017,2017-12-18,1330,1501,SATICOY ST,ETHEL AV,"(34.2074, -118.4182)",3004 3037 3026 3101 3401 3701 4026,34.2074,-118.4182
181520500,10/31/2018,2018-10-31,1335,1581,LAUREL CANYON BL,WOODBRIDGE ST,"(34.1486, -118.3965)",3004 3037 3029 3026 3101 3401 3701 4026,34.1486,-118.3965
171517550,8/24/2017,2017-08-24,1355,1562,LAUREL CANYON BL,MOORPARK ST,"(34.1504, -118.3965)",3004 3037 3030 3028 3101 3401 3701 4026,34.1504,-118.3965
151512236,5/27/2015,2015-05-27,1405,1502,SATICOY ST,WHITSETT AV,"(34.2056, -118.4094)",3004 3037 3026 3101 3401 3701 4026,34.2056,-118.4094
191504087,1/3/2019,2019-01-02,1425,1543,WHITSETT AV,BURBANK BL,"(34.1722, -118.4052)",3011 3037 3034 3026 3101 3401 3701 4015,34.1722,-118.4052
161512468,6/3/2016,2016-06-03,1425,1543,WHITSETT AV,BURBANK BL,"(34.1722, -118.4052)",3004 3037 3030 3028 3101 3401 3701 4026,34.1722,-118.4052
151514481,7/4/2015,2015-07-04,1425,1512,VANOWEN ST,BELLAIRE AV,"(34.194, -118.4094)",3004 3037 3026 3101 3401 3701 4015,34.194,-118.4094
151520941,10/29/2015,2015-10-29,1430,1566,RIVERSIDE DR,VINELAND AV,"(34.1524, -118.3703)",3004 3037 3030 3028 3101 3401 3701 4015,34.1524,-118.3703
171510328,4/18/2017,2017-04-18,1435,1522,ETHEL,SHERMAN,"(34.2012, -118.4182)",3006 3037 3030 3028 3602 3101 3401 3701 4026,34.2012,-118.4182
191507541,3/8/2019,2019-03-08,1435,1501,BLYTHE ST,ETHEL AV,"(34.2147, -118.4173)",3006 3037 3030 3028 3101 3401 3701 4026,34.2147,-118.4173
151516775,8/18/2015,2015-08-18,1440,1545,MAGNOLIA BL,AGNES AV,"(34.1649, -118.3953)",3004 3030 3028 3101 3401 3701 4015 3037,34.1649,-118.3953
181517749,9/12/2018,2018-09-11,1455,1505,SHERMAN WY,LANKERSHIM,"(34.2012, -118.3878)",605,34.2012,-118.3878
171515485,7/19/2017,2017-07-19,1500,1514,VANOWEN ST,LAUREL CANYON BL,"(34.194, -118.3965)",3004 3037 3026 3101 3401 3701 4026,34.194,-118.3965
171524457,12/30/2017,2017-12-30,1500,1504,SHERMAN WY,LANKERSHIM BL,"(34.2012, -118.3878)",3004 3037 3029 3026 3101 3401 3701 4026,34.2012,-118.3878
181521467,11/18/2018,2018-11-18,1500,1511,SHERMAN WY,ETHEL AV,"(34.2012, -118.4211)",3008 3025 3037 1218 3101 3401 3701 4015,34.2012,-118.4211
181510955,5/11/2018,2018-05-09,1510,1524,LAUREL CANYON BL,ERWIN ST,"(34.183, -118.3965)",3004 3029 3026 3101 3401 3701 3037 4019,34.183,-118.3965
161510543,4/27/2016,2016-04-27,1525,1506,BAKMAN AV,WYANDOTTE ST,"(34.203, -118.3779)",3006 3030 3037 3028 3101 3401 3701 4015,34.203,-118.3779
181511465,5/21/2018,2018-05-19,1530,1553,MOORPARK ST,KRAFT BL,"(34.156, -118.3874)",3004 3025 3101 3401 3701 4015 3037,34.156,-118.3874
181518563,9/26/2018,2018-09-26,1540,1522,COLDWATER CANYON AV,VOSE ST,"(34.1985, -118.4138)",3004 3037 3030 3028 3101 3401 3701 4026,34.1985,-118.4138
161514148,6/28/2016,2016-06-28,1555,1523,VICTORY BL,GOODLAND AV,"(34.1867, -118.4117)",3004 3036 3029 3026 3101 3401 3701 4015,34.1867,-118.4117
151517599,9/2/2015,2015-09-02,1600,1557,MAGNOLIA BL,RIVERTON AV,"(34.1649, -118.3659)",3004 3037 3029 3026 3101 3401 3701 4026,34.1649,-118.3659
181523199,12/22/2018,2018-12-22,1615,1588,FOREST LAWN DR,BARHAM BL,"(34.134, -118.345)",3004 3028 3030 3037 3101 3401 3701 4026,34.134,-118.345
151515800,8/1/2015,2015-08-01,1615,1545,LAUREL CANYON BL,MAGNOLIA BL,"(34.1649, -118.3965)",3004 3037 3026 3101 3401 3701 4026,34.1649,-118.3965
181522850,12/15/2018,2018-12-14,1620,1526,ERWIN ST,TUJUNGA AV,"(34.1831, -118.379)",3004 3028 3030 3036 3101 3401 3701 4015,34.1831,-118.379
151509504,4/7/2015,2015-04-07,1640,1591,VENTURA BL,GOODLAND AV,"(34.1448, -118.4117)",3004 3037 3026 3101 3401 3701 4026,34.1448,-118.4117
161521118,11/5/2016,2016-11-05,1645,1543,MAGNOLIA,WILKINSON,"(34.1649, -118.4041)",3004 3037 3028 3101 3401 3701 4015,34.1649,-118.4041
191517353,9/13/2019,2019-09-13,1650,1503,SATICOY,LAUREL CANYON,"(34.2085, -118.3965)",4026 3004 3030 3028 3037 3033 3101 3401 3701,34.2085,-118.3965
171504859,1/14/2017,2017-01-13,1702,1519,CAHUENGA BL,VICTORY BL,"(34.186, -118.3615)",3004 3036 3030 3028 3101 3401 4015 3701,34.186,-118.3615
181508829,3/25/2018,2018-03-25,1715,1539,WHITNALL HY,CLYBOURN AV,"(34.1735, -118.358)",3004 3030 3028 3101 3401 3701 3036 4017,34.1735,-118.358
171511477,5/9/2017,2017-05-09,1725,1522,HART ST,MORSE AV,"(34.1976, -118.4159)",3004 3036 3026 3101 3401 3701 4026,34.1976,-118.4159
171507139,2/23/2017,2017-02-22,1730,1545,BURBANK BL,MORELLA AV,"(34.1722, -118.3899)",3004 3037 3029 3026 3101 3401 3701 4026,34.1722,-118.3899
171507137,2/23/2017,2017-02-22,1730,1545,BURBANK BL,MORELLA AV,"(34.1722, -118.3899)",3004 3037 3029 3026 3101 3401 3701 4026,34.1722,-118.3899
181519746,10/18/2018,2018-10-18,1732,1532,WHITSETT AV,KITTRIDGE ST,"(34.1903, -118.4052)",3004 3025 3037 3101 3401 3701 4019,34.1903,-118.4052
191506108,2/10/2019,2019-02-08,1805,1526,BECK AV,HAMLIN ST,"(34.1886, -118.3834)",3004 3026 3036 3101 3401 3701 4015,34.1886,-118.3834
161521636,11/15/2016,2016-11-15,1820,1506,VINELAND,SHERMAN WY,"(34.2012, -118.3703)",3004 3037 3026 3101 3401 3701 4015,34.2012,-118.3703
161517924,9/10/2016,2016-09-10,1850,1512,COLDWATER CANYON AV,VANOWEN ST,"(34.194, -118.4138)",3006 3037 3032 3028 3101 3401 3701 4026,34.194,-118.4138
